source_id,address,price,beds,type,status,url
"8k24yDmLLvH","2155 82nd St Unit 5G, Brooklyn, NY 11214","239000","0","Stock Cooperative","Active","https://onekeymls.com/home-details/2155-82nd-st-unit-5g-brooklyn-ny-11214/8k24yDmLLvH"
"dO4nmPQH6fN","56 Bay 40th St, Brooklyn, NY 11214","1768000","0","Triplex","Active","https://onekeymls.com/home-details/56-bay-40th-st-brooklyn-ny-11214/dO4nmPQH6fN"
"21YPemrxAlk","2021 84th St Unit L3, Brooklyn, NY 11214","379000","2","Stock Cooperative","Pending","https://onekeymls.com/home-details/2021-84th-st-unit-l3-brooklyn-ny-11214/21YPemrxAlk"
"lQfiokUWmKL","2106 82nd St, Brooklyn, NY 11214","1399000","5","Duplex","Pending","https://onekeymls.com/home-details/2106-82nd-st-brooklyn-ny-11214/lQfiokUWmKL"
"kaJe41hnUFo","2062 Bath Ave, Brooklyn, NY 11214","1999000","9","Triplex","Active","https://onekeymls.com/home-details/2062-bath-ave-brooklyn-ny-11214/kaJe41hnUFo"
"3pjvDbmkCYb","2111 Bath Ave, Brooklyn, NY 11214","1150000","","Mixed Use","Active","https://onekeymls.com/home-details/2111-bath-ave-brooklyn-ny-11214/3pjvDbmkCYb"
"4VGiO6eYz2u","8807 Bay 16th St Unit 3A, Brooklyn, NY 11214","795000","3","Condominium","Active","https://onekeymls.com/home-details/8807-bay-16th-st-unit-3a-brooklyn-ny-11214/4VGiO6eYz2u"
"ja007NOgP1g","2062 77th St, Brooklyn, NY 11214","1745000","","Multi Family","Active","https://onekeymls.com/home-details/2062-77th-st-brooklyn-ny-11214/ja007NOgP1g"
"dVYBCCLveMd","1902 Stillwell Ave, Brooklyn, NY 11223","1899999","","Mixed Use","Active","https://onekeymls.com/home-details/1902-stillwell-ave-brooklyn-ny-11223/dVYBCCLveMd"
"ilHo0i9exIK","2483 W 16th St Unit 10H, Brooklyn, NY 11214","429000","3","Stock Cooperative","Pending","https://onekeymls.com/home-details/2483-w-16th-st-unit-10h-brooklyn-ny-11214/ilHo0i9exIK"
"1WZxZNkeJeS","1935 Shore Pkwy Unit 15A, Brooklyn, NY 11214","380000","2","Stock Cooperative","Active","https://onekeymls.com/home-details/1935-shore-pkwy-unit-15a-brooklyn-ny-11214/1WZxZNkeJeS"
"lp0a6yRyTIv","2286 Cropsey Ave Unit 10B, Brooklyn, NY 11214","850000","2","Condominium","Active","https://onekeymls.com/home-details/2286-cropsey-ave-unit-10b-brooklyn-ny-11214/lp0a6yRyTIv"
"8bjTAme6nn6","183 Bay 22nd St, Brooklyn, NY 11214","2200000","10","Duplex","Active","https://onekeymls.com/home-details/183-bay-22nd-st-brooklyn-ny-11214/8bjTAme6nn6"
"hVtCXCVBn7g","150 Bay 40th St, Brooklyn, NY 11214","929000","3","Single Family Residence","Active","https://onekeymls.com/home-details/150-bay-40th-st-brooklyn-ny-11214/hVtCXCVBn7g"
"gydN4NGWM4u","8863 19th Ave, Brooklyn, NY 11214","1050000","3","Single Family Residence","Pending","https://onekeymls.com/home-details/8863-19th-ave-brooklyn-ny-11214/gydN4NGWM4u"
"8Kg9wUZIVYy","8735 Bay Pkwy Unit A57, Brooklyn, NY 11214","245000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/8735-bay-pkwy-unit-a57-brooklyn-ny-11214/8Kg9wUZIVYy"
"7mADrMqtBFW","8805 Bay 16th St, Brooklyn, NY 11214","799000","3","Condominium","Pending","https://onekeymls.com/home-details/8805-bay-16th-st-brooklyn-ny-11214/7mADrMqtBFW"
"4uxdhaDR7uB","2155 82nd St Unit 6N, Brooklyn, NY 11214","255000","0","Stock Cooperative","Active","https://onekeymls.com/home-details/2155-82nd-st-unit-6n-brooklyn-ny-11214/4uxdhaDR7uB"
"cJO2elgcH7P","114 Bay 32nd St, Brooklyn, NY 11214","1799000","6","Triplex","Pending","https://onekeymls.com/home-details/114-bay-32nd-st-brooklyn-ny-11214/cJO2elgcH7P"
"ajzZhS3eyH7","2510 85th St, Brooklyn, NY 11214","1799000","8","Duplex","Active","https://onekeymls.com/home-details/2510-85th-st-brooklyn-ny-11214/ajzZhS3eyH7"
"7kM954xlHQT","2348 82nd St, Brooklyn, NY 11214","1350000","","Multi Family","Active","https://onekeymls.com/home-details/2348-82nd-st-brooklyn-ny-11214/7kM954xlHQT"
"3o45k3nbd7M","15 Bay 20th St, Brooklyn, NY 11214","2250000","0","Triplex","Pending","https://onekeymls.com/home-details/15-bay-20th-st-brooklyn-ny-11214/3o45k3nbd7M"
"gtR9hUUZTLC","6710 15th Ave, Brooklyn, NY 11219","2050000","","","Active","https://onekeymls.com/home-details/6710-15th-ave-brooklyn-ny-11219/gtR9hUUZTLC"
"jC1B6RFt4LV","1044 41st, Brooklyn, NY 11219","1999999","6","Duplex","Pending","https://onekeymls.com/home-details/1044-41st-brooklyn-ny-11219/jC1B6RFt4LV"
"jkhxHRaMt0v","1024 Ovington Ave, Brooklyn, NY 11219","1249900","3","Single Family Residence","Active","https://onekeymls.com/home-details/1024-ovington-ave-brooklyn-ny-11219/jkhxHRaMt0v"
"cqMnugDcuGX","4807 Fort Hamilton Pkwy, Brooklyn, NY 11219","1999000","6","Duplex","Active","https://onekeymls.com/home-details/4807-fort-hamilton-pkwy-brooklyn-ny-11219/cqMnugDcuGX"
"8ZBmyF3zlg3","1130 58th St, Brooklyn, NY 11219","2280000","0","Duplex","Active","https://onekeymls.com/home-details/1130-58th-st-brooklyn-ny-11219/8ZBmyF3zlg3"
"1CdXjEcAjjw","1238 63rd St Unit D224, Brooklyn, NY 11219","738000","2","Condominium","Active","https://onekeymls.com/home-details/1238-63rd-st-unit-d224-brooklyn-ny-11219/1CdXjEcAjjw"
"bHzsdtZ1Y8F","1439 43rd St, Brooklyn, NY 11219","2700000","0","Quadruplex","Active","https://onekeymls.com/home-details/1439-43rd-st-brooklyn-ny-11219/bHzsdtZ1Y8F"
"ky0kXzX0FBH","4019 10th Ave, Brooklyn, NY 11219","1650000","0","Quadruplex","Active","https://onekeymls.com/home-details/4019-10th-ave-brooklyn-ny-11219/ky0kXzX0FBH"
"6rS8WpURXl2","1312 66th St, Brooklyn, NY 11219","1670000","","Multi Family","Active","https://onekeymls.com/home-details/1312-66th-st-brooklyn-ny-11219/6rS8WpURXl2"
"5r8gXMoUpLF","1238 63rd St Unit D342, Brooklyn, NY 11219","738000","2","Condominium","Active","https://onekeymls.com/home-details/1238-63rd-st-unit-d342-brooklyn-ny-11219/5r8gXMoUpLF"
"lNky7e1Axzh","6617 10th Ave, Brooklyn, NY 11219","2388888","6","Duplex","Pending","https://onekeymls.com/home-details/6617-10th-ave-brooklyn-ny-11219/lNky7e1Axzh"
"jDIBIMiEbyp","941 57th St Unit 1A, Brooklyn, NY 11219","650000","1","Condominium","Active","https://onekeymls.com/home-details/941-57th-st-unit-1a-brooklyn-ny-11219/jDIBIMiEbyp"
"gdhixw1PgOk","972 52nd St, Brooklyn, NY 11219","1600000","0","Duplex","Pending","https://onekeymls.com/home-details/972-52nd-st-brooklyn-ny-11219/gdhixw1PgOk"
"nqfJ1IQrEJ","233 Bay Ridge Ave, Brooklyn, NY 11220","1320000","0","Triplex","Active","https://onekeymls.com/home-details/233-bay-ridge-ave-brooklyn-ny-11220/nqfJ1IQrEJ"
"lNi0Pqku2lO","818 60th St Unit 6B, Brooklyn, NY 11220","570000","2","Condominium","Active","https://onekeymls.com/home-details/818-60th-st-unit-6b-brooklyn-ny-11220/lNi0Pqku2lO"
"2Zy4IL4lBal","44-58 E 8th Street Unit 3N, New York (manhattan), NY 11220","610000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/44-58-e-8th-street-unit-3n-new-york-manhattan-ny-11220/2Zy4IL4lBal"
"8dD6N24A4u8","10507 Apt 6B, For 66th Road Unit 6B, Forest Hills, NY 11220","324888","1","Stock Cooperative","Active","https://onekeymls.com/home-details/10507-apt-6b-for-66th-road-unit-6b-forest-hills-ny-11220/8dD6N24A4u8"
"8FZyL671k5g","426 54th St, Brooklyn, NY 11220","1749000","4","Single Family Residence","Active","https://onekeymls.com/home-details/426-54th-st-brooklyn-ny-11220/8FZyL671k5g"
"49ZinSrMO1","849 53rd Street Unit Cf-12, Brooklyn, NY 11220","990000","","Office","Active","https://onekeymls.com/home-details/849-53rd-street-unit-cf-12-brooklyn-ny-11220/49ZinSrMO1"
"hpgNhqNfoHt","6665 Colonial Rd Unit 5D, Brooklyn, NY 11220","349900","1","Stock Cooperative","Active","https://onekeymls.com/home-details/6665-colonial-rd-unit-5d-brooklyn-ny-11220/hpgNhqNfoHt"
"ar1IU5BOD8w","6738 6th Ave, Brooklyn, NY 11220","1490000","4","Single Family Residence","Pending","https://onekeymls.com/home-details/6738-6th-ave-brooklyn-ny-11220/ar1IU5BOD8w"
"azchZlfLWWJ","5125 6th Ave, Brooklyn, NY 11220","2199000","","Mixed Use","Active","https://onekeymls.com/home-details/5125-6th-ave-brooklyn-ny-11220/azchZlfLWWJ"
"9rE4fcASeC5","469 47th St, Brooklyn, NY 11220","1779000","7","Triplex","Active","https://onekeymls.com/home-details/469-47th-st-brooklyn-ny-11220/9rE4fcASeC5"
"cisda7TvSYY","816 53rd St, Brooklyn, NY 11220","1399000","3","Single Family Residence","Active","https://onekeymls.com/home-details/816-53rd-st-brooklyn-ny-11220/cisda7TvSYY"
"9d84EizGDgq","462 52nd St Unit 2D, Brooklyn, NY 11220","628000","1","Condominium","Active","https://onekeymls.com/home-details/462-52nd-st-unit-2d-brooklyn-ny-11220/9d84EizGDgq"
"br635w6w8ct","444 68th St, Brooklyn, NY 11220","1080000","0","Triplex","Active","https://onekeymls.com/home-details/444-68th-st-brooklyn-ny-11220/br635w6w8ct"
"asZF3hH7bDG","149 67th St, Brooklyn, NY 11220","2300000","3","Single Family Residence","Active","https://onekeymls.com/home-details/149-67th-st-brooklyn-ny-11220/asZF3hH7bDG"
"f463YuDW6Jy","345 54th St, Brooklyn, NY 11220","1299000","3","Duplex","Active","https://onekeymls.com/home-details/345-54th-st-brooklyn-ny-11220/f463YuDW6Jy"
"EKPTZm7tg7","314 Senator St, Brooklyn, NY 11220","1900000","11","Quadruplex","Active","https://onekeymls.com/home-details/314-senator-st-brooklyn-ny-11220/EKPTZm7tg7"
"kcMuOMPlsPi","775 48th St, Brooklyn, NY 11220","2680000","0","Duplex","Active","https://onekeymls.com/home-details/775-48th-st-brooklyn-ny-11220/kcMuOMPlsPi"
"8V0DmgjiUsr","5411 4th Ave, Brooklyn, NY 11220","1299999","","Multi Family","Active","https://onekeymls.com/home-details/5411-4th-ave-brooklyn-ny-11220/8V0DmgjiUsr"
"2QLHSKP69BM","201 46th St, Brooklyn, NY 11220","18800000","","Warehouse","Active","https://onekeymls.com/home-details/201-46th-st-brooklyn-ny-11220/2QLHSKP69BM"
"5POQLsCJe4u","159 Bay Ridge Ave, Brooklyn, NY 11220","1348888","4","Duplex","Pending","https://onekeymls.com/home-details/159-bay-ridge-ave-brooklyn-ny-11220/5POQLsCJe4u"
"W5BnOZi576","133 57th St, Brooklyn, NY 11220","1450000","6","Triplex","Active","https://onekeymls.com/home-details/133-57th-st-brooklyn-ny-11220/W5BnOZi576"
"69kOxQxSRAn","5907 4th Ave, Brooklyn, NY 11220","1480000","16","Single Family Residence","Active","https://onekeymls.com/home-details/5907-4th-ave-brooklyn-ny-11220/69kOxQxSRAn"
"gbTon9kTeiq","5423 7th Ave Unit 4A, Brooklyn, NY 11220","689000","2","Condominium","Pending","https://onekeymls.com/home-details/5423-7th-ave-unit-4a-brooklyn-ny-11220/gbTon9kTeiq"
"hC6bAjxzWDV","880 60th St Unit 1A, Brooklyn, NY 11220","3990000","","Mixed Use","Active","https://onekeymls.com/home-details/880-60th-st-unit-1a-brooklyn-ny-11220/hC6bAjxzWDV"
"l1mhYox2kMs","5001 4th Ave, Brooklyn, NY 11220","3990000","","Multi Family","Active","https://onekeymls.com/home-details/5001-4th-ave-brooklyn-ny-11220/l1mhYox2kMs"
"4L1lCxVtppf","358 61st St, Brooklyn, NY 11220","1350000","0","Triplex","Active","https://onekeymls.com/home-details/358-61st-st-brooklyn-ny-11220/4L1lCxVtppf"
"2TuR35aeEB1","727 53rd St, Brooklyn, NY 11220","1898000","0","Quadruplex","Active","https://onekeymls.com/home-details/727-53rd-st-brooklyn-ny-11220/2TuR35aeEB1"
"earxwE4pCSF","827 49th St, Brooklyn, NY 11220","2800000","","Multi Family","Active","https://onekeymls.com/home-details/827-49th-st-brooklyn-ny-11220/earxwE4pCSF"
"kYuPqjW45xA","338 56th St, Brooklyn, NY 11220","1600000","7","Duplex","Active","https://onekeymls.com/home-details/338-56th-st-brooklyn-ny-11220/kYuPqjW45xA"
"R6DP2pAcYc","850 57th St Unit Cf1, Brooklyn, NY 11220","1450000","","Warehouse","Active","https://onekeymls.com/home-details/850-57th-st-unit-cf1-brooklyn-ny-11220/R6DP2pAcYc"
"lpWK1E5jyvW","1811 Stillwell Ave, Brooklyn, NY 11223","2750000","","Mixed Use","Active","https://onekeymls.com/home-details/1811-stillwell-ave-brooklyn-ny-11223/lpWK1E5jyvW"
"30yBHYP8DQf","2395 E 3rd St, Brooklyn, NY 11223","1650000","6","Duplex","Active","https://onekeymls.com/home-details/2395-e-3rd-st-brooklyn-ny-11223/30yBHYP8DQf"
"6oPkp33PZiq","1637 W 2nd St, Brooklyn, NY 11223","1100000","4","Single Family Residence","Active","https://onekeymls.com/home-details/1637-w-2nd-st-brooklyn-ny-11223/6oPkp33PZiq"
"9Ru7fjuPHjf","2322 W 7th Street, Brooklyn, NY 11223","2380000","","Warehouse","Active","https://onekeymls.com/home-details/2322-w-7th-street-brooklyn-ny-11223/9Ru7fjuPHjf"
"62p6TVuWYdX","1659 W 3rd St, Brooklyn, NY 11223","1680000","6","Duplex","Active","https://onekeymls.com/home-details/1659-w-3rd-st-brooklyn-ny-11223/62p6TVuWYdX"
"6wdE3OzR3qg","815 Avenue U, Brooklyn, NY 11223","2100000","","Mixed Use","Active","https://onekeymls.com/home-details/815-avenue-u-brooklyn-ny-11223/6wdE3OzR3qg"
"b8WGgZeEhWP","113 Avenue S, Jamaica, NY 11223","180000","","","Active","https://onekeymls.com/home-details/113-avenue-s-jamaica-ny-11223/b8WGgZeEhWP"
"aHaSiGirZvp","1936 W 5th St, Brooklyn, NY 11223","989000","4","Single Family Residence","Pending","https://onekeymls.com/home-details/1936-w-5th-st-brooklyn-ny-11223/aHaSiGirZvp"
"azIPaCqxlY5","2261 Coney Island Ave, Brooklyn, NY 11223","1100000","3","Single Family Residence","Pending","https://onekeymls.com/home-details/2261-coney-island-ave-brooklyn-ny-11223/azIPaCqxlY5"
"4M5jhWmL7jn","1890 W 6th St, Brooklyn, NY 11223","1785000","","Mixed Use","Active","https://onekeymls.com/home-details/1890-w-6th-st-brooklyn-ny-11223/4M5jhWmL7jn"
"aQAnYm0gLVC","735 Avenue W Unit 6M, Brooklyn, NY 11223","249000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/735-avenue-w-unit-6m-brooklyn-ny-11223/aQAnYm0gLVC"
"2T9dG985HWg","1859 W 4th St, Brooklyn, NY 11223","1999999","7","Duplex","Pending","https://onekeymls.com/home-details/1859-w-4th-st-brooklyn-ny-11223/2T9dG985HWg"
"jHjanraXf9R","6D Woodside Ave 60th Street 34th Avenue Unit, Woodside, NY 11223","675000","2","Stock Cooperative","Active","https://onekeymls.com/home-details/6d-woodside-ave-60th-street-34th-avenue-unit-woodside-ny-11223/jHjanraXf9R"
"5dJc3AzJLH4","2430 Stillwell Ave, Brooklyn, NY 11223","999000","","Retail","Pending","https://onekeymls.com/home-details/2430-stillwell-ave-brooklyn-ny-11223/5dJc3AzJLH4"
"8vesP3SkGK","735 Avenue W Unit 3L, Brooklyn, NY 11223","280000","1","Stock Cooperative","Pending","https://onekeymls.com/home-details/735-avenue-w-unit-3l-brooklyn-ny-11223/8vesP3SkGK"
"6UpAcyWSiZM","33 Avenue U, Brooklyn, NY 11223","1599000","","Multi Family","Active","https://onekeymls.com/home-details/33-avenue-u-brooklyn-ny-11223/6UpAcyWSiZM"
"ihrpI5gnw43","320 Avenue P, Brooklyn, NY 11204","1400000","","","Active","https://onekeymls.com/home-details/320-avenue-p-brooklyn-ny-11204/ihrpI5gnw43"
"g1i6eMjlcVz","226 Kings Hwy, Brooklyn, NY 11223","1750000","","Mixed Use","Active","https://onekeymls.com/home-details/226-kings-hwy-brooklyn-ny-11223/g1i6eMjlcVz"
"j84xheL2Xjv","76 Lake Pl, Brooklyn, NY 11223","975000","0","Duplex","Pending","https://onekeymls.com/home-details/76-lake-pl-brooklyn-ny-11223/j84xheL2Xjv"
"lpCbxn8l7XI","153 Kings Hwy, Brooklyn, NY 11223","2399900","","Mixed Use","Pending","https://onekeymls.com/home-details/153-kings-hwy-brooklyn-ny-11223/lpCbxn8l7XI"
"93y0TbjGxKn","2383 Stillwell Ave, Brooklyn, NY 11223","4999000","","Unimproved Land","Active","https://onekeymls.com/home-details/2383-stillwell-ave-brooklyn-ny-11223/93y0TbjGxKn"
"5dsTAHaF2bB","733 Ocean Pkwy Unit 7C, Brooklyn, NY 11230","869000","2","Condominium","Active","https://onekeymls.com/home-details/733-ocean-pkwy-unit-7c-brooklyn-ny-11230/5dsTAHaF2bB"
"6hS6EWYQnXu","253 Newkirk Ave, Brooklyn, NY 11230","1800000","6","Duplex","Active","https://onekeymls.com/home-details/253-newkirk-ave-brooklyn-ny-11230/6hS6EWYQnXu"
"bxOBlbD9lTW","1717 Avenue N Unit 2K, Brooklyn, NY 11230","329000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/1717-avenue-n-unit-2k-brooklyn-ny-11230/bxOBlbD9lTW"
"2dQZ41GoNN8","1215 Avenue M Avenue Unit 1F, Brooklyn, NY 11230","279000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/1215-avenue-m-avenue-unit-1f-brooklyn-ny-11230/2dQZ41GoNN8"
"9FzIFHXBZTE","1334 E 15th St, Brooklyn, NY 11230","1749000","0","Duplex","Active","https://onekeymls.com/home-details/1334-e-15th-st-brooklyn-ny-11230/9FzIFHXBZTE"
"hz146rmxdH1","84-39 Apt 4L 153 Ave Avenue Unit 4L, Howard Beach, NY 11230","409000","2","Condominium","Active","https://onekeymls.com/home-details/84-39-apt-4l-153-ave-avenue-unit-4l-howard-beach-ny-11230/hz146rmxdH1"
"346zM29lizW","1289 E 19th St Unit F7, Brooklyn, NY 11230","325000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/1289-e-19th-st-unit-f7-brooklyn-ny-11230/346zM29lizW"
"ciKQ0mcudrz","1289 E 19th St Unit D4, Brooklyn, NY 11230","249000","0","Stock Cooperative","Active","https://onekeymls.com/home-details/1289-e-19th-st-unit-d4-brooklyn-ny-11230/ciKQ0mcudrz"
"aLtswatMKWb","1180 Ocean Pkwy Unit 2E, Brooklyn, NY 11230","555000","2","Stock Cooperative","Active","https://onekeymls.com/home-details/1180-ocean-pkwy-unit-2e-brooklyn-ny-11230/aLtswatMKWb"
"3Yv4uKb8meK","1500 Ocean Pkwy Unit 2H, Brooklyn, NY 11230","299999","1","Stock Cooperative","Active","https://onekeymls.com/home-details/1500-ocean-pkwy-unit-2h-brooklyn-ny-11230/3Yv4uKb8meK"
"iDjfLf1tOt0","618 Avenue H Unit 7G, Brooklyn, NY 11230","420000","0","Condominium","Active","https://onekeymls.com/home-details/618-avenue-h-unit-7g-brooklyn-ny-11230/iDjfLf1tOt0"
"fsHodqcBOS","1384 E 16th St, Brooklyn, NY 11230","950000","3","Duplex","Active","https://onekeymls.com/home-details/1384-e-16th-st-brooklyn-ny-11230/fsHodqcBOS"
"AcMjy6XLKk","1289 E 19th St Unit B3, Brooklyn, NY 11230","410000","2","Stock Cooperative","Pending","https://onekeymls.com/home-details/1289-e-19th-st-unit-b3-brooklyn-ny-11230/AcMjy6XLKk"
"arsEqwqND9x","1023 Mcdonald Ave, Brooklyn, NY 11230","1800000","5","Triplex","Active","https://onekeymls.com/home-details/1023-mcdonald-ave-brooklyn-ny-11230/arsEqwqND9x"
"ekjEQxRTg4n","1916 Ocean Ave Unit Ph12, Brooklyn, NY 11230","730000","2","Apartment","Active","https://onekeymls.com/home-details/1916-ocean-ave-unit-ph12-brooklyn-ny-11230/ekjEQxRTg4n"
"f0G07YbNh1F","800 Ocean Pkwy Unit 1P, Brooklyn, NY 11230","389000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/800-ocean-pkwy-unit-1p-brooklyn-ny-11230/f0G07YbNh1F"
"bW3OVOrt9V6","1425 Foster Ave, Brooklyn, NY 11230","2199000","3","Single Family Residence","Active","https://onekeymls.com/home-details/1425-foster-ave-brooklyn-ny-11230/bW3OVOrt9V6"
"cJYfpCsYL90","1401 Ocean Ave Unit 12B, Brooklyn, NY 11230","369000","1","Stock Cooperative","Pending","https://onekeymls.com/home-details/1401-ocean-ave-unit-12b-brooklyn-ny-11230/cJYfpCsYL90"
"iT5wR5fzu8o","1350 Ocean Pkwy Unit 5J, Brooklyn, NY 11230","489000","2","Stock Cooperative","Active","https://onekeymls.com/home-details/1350-ocean-pkwy-unit-5j-brooklyn-ny-11230/iT5wR5fzu8o"
"5NVelUnU7yZ","1289 E 19th St Unit C1, Brooklyn, NY 11230","310000","1","Stock Cooperative","Pending","https://onekeymls.com/home-details/1289-e-19th-st-unit-c1-brooklyn-ny-11230/5NVelUnU7yZ"
"5IMtGSaQW9A","1500 Ocean Pkwy Unit 1A, Brooklyn, NY 11230","449999","1","Stock Cooperative","Active","https://onekeymls.com/home-details/1500-ocean-pkwy-unit-1a-brooklyn-ny-11230/5IMtGSaQW9A"
"4b0OznhlpPW","No Street Number Avenue N, Brooklyn, NY 11230","1145000","","","Active","https://onekeymls.com/home-details/no-street-number-avenue-n-brooklyn-ny-11230/4b0OznhlpPW"
"em9YrvDiTyU","733 Ocean Pkwy Unit 9B, Brooklyn, NY 11230","560000","1","Condominium","Active","https://onekeymls.com/home-details/733-ocean-pkwy-unit-9b-brooklyn-ny-11230/em9YrvDiTyU"
"hIGfOmaa3cJ","332 Parkville Ave, Brooklyn, NY 11230","1985000","0","Duplex","Active","https://onekeymls.com/home-details/332-parkville-ave-brooklyn-ny-11230/hIGfOmaa3cJ"
"dG4vjZzxyZA","820 Ocean Pkwy Unit 404, Brooklyn, NY 11230","549000","3","Stock Cooperative","Pending","https://onekeymls.com/home-details/820-ocean-pkwy-unit-404-brooklyn-ny-11230/dG4vjZzxyZA"
"lfezpDm9TmP","820 Ocean Pkwy Unit 719, Brooklyn, NY 11230","238500","1","Stock Cooperative","Pending","https://onekeymls.com/home-details/820-ocean-pkwy-unit-719-brooklyn-ny-11230/lfezpDm9TmP"
"8HfrMbJLJuZ","1560 E 18th St Unit 2C, Brooklyn, NY 11230","339000","1","Stock Cooperative","Pending","https://onekeymls.com/home-details/1560-e-18th-st-unit-2c-brooklyn-ny-11230/8HfrMbJLJuZ"
"qr9Xtognl3","811 E 8th St, Brooklyn, NY 11230","1749900","14","Duplex","Pending","https://onekeymls.com/home-details/811-e-8th-st-brooklyn-ny-11230/qr9Xtognl3"
"jZlp00qwjZR","1530 E 8th St Unit 7B, Brooklyn, NY 11230","250000","1","Stock Cooperative","Pending","https://onekeymls.com/home-details/1530-e-8th-st-unit-7b-brooklyn-ny-11230/jZlp00qwjZR"
"8ZJkwoyW0Yi","345 Webster Ave Unit 2G, Brooklyn, NY 11230","399000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/345-webster-ave-unit-2g-brooklyn-ny-11230/8ZJkwoyW0Yi"
"84CL6VxYvcI","1410 E 52nd St, Brooklyn, NY 11234","769000","5","Single Family Residence","Pending","https://onekeymls.com/home-details/1410-e-52nd-st-brooklyn-ny-11234/84CL6VxYvcI"
"hZxCuTGslYk","1667 E 51st St, Brooklyn, NY 11234","1079000","4","Single Family Residence","Active","https://onekeymls.com/home-details/1667-e-51st-st-brooklyn-ny-11234/hZxCuTGslYk"
